search_in,fit_to,H1,H2,H3,INFO,INFO_HTML,OUTPUT,OUTPUT_2,SHOW_FROM,SHOW_TO
OUTAGE_EVENT_GKM_9_EC_2022-08-01_OUTEC_Q3_,OUT%GKM_9,PROPER,EVENTS OUTAGE,EC_GKM_9,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_9</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-08-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                      8,819 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-08-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Dampferzeuger</TD><TD>                123,022 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-08-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Bekohlung/Entaschung</TD><TD>                         660 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-08-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Sonstiges</TD><TD>                      1,786 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-08-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Einhaltung Anlagengrenzwerte</TD><TD>                          815 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-08-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Wetterbedingte Minderleistung::D23 - Klima</TD><TD>                          514 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-08-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>        135,616 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-08-01</TD><TD>ENTFALLEN</TD><TD></TD><TD>-                        301 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-08-01</TD><TD>ENTFALLEN</TD><TD>Rußblasen</TD><TD>-                         115 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-08-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-              416 </TD></TR>
 </TABLE> ",EC_GKM_9,2022-08-01,,
OUTAGE_EVENT_GKM_9_EC_2022-09-01_OUTEC_Q3_,OUT%GKM_9,PROPER,EVENTS OUTAGE,EC_GKM_9,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_9</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-09-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Sonstige Maßnahmen</TD><TD>                             31 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-09-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                   10,354 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-09-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen::K0 - Brennstoffbedingte Minderleistung</TD><TD>                            37 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-09-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Dampferzeuger</TD><TD>                         296 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-09-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Bekohlung/Entaschung</TD><TD>                      1,359 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-09-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffqualität::K0 - Brennstoffbedingte Minderleistung</TD><TD>                     4,442 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-09-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Brennstoffqualität::K0 - Brennstoffbedingte Minderleistung</TD><TD>                            24 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-09-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Wetterbedingte Minderleistung::D23 - Klima</TD><TD>                         537 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-09-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>          17,081 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-09-01</TD><TD>ENTFALLEN</TD><TD>Rußblasen</TD><TD>-                       303 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-09-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-             303 </TD></TR>
 </TABLE> ",EC_GKM_9,2022-09-01,,
OUTAGE_EVENT_GKM_9_EC_2022-10-01_OUTEC_Q4_,OUT%GKM_9,PROPER,EVENTS OUTAGE,EC_GKM_9,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_9</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-10-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                     2,553 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-10-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Dampferzeuger</TD><TD>                         209 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-10-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Reparatur / Störung Dampferzeuger</TD><TD>                     2,408 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-10-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Bekohlung/Entaschung</TD><TD>                          241 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-10-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Einhaltung Anlagengrenzwerte</TD><TD>                            65 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-10-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffqualität::K0 - Brennstoffbedingte Minderleistung</TD><TD>                     7,084 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-10-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Kommerzielle Kaltreserve</TD><TD>                    11,425 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-10-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Kommerzielle Kaltreserve</TD><TD>                  35,777 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-10-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>         59,762 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-10-01</TD><TD>ENTFALLEN</TD><TD>Rußblasen</TD><TD>-                           31 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-10-01</TD><TD>ENTFALLEN</TD><TD>zum Abfahren</TD><TD>-                           17 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-10-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-               49 </TD></TR>
 </TABLE> ",EC_GKM_9,2022-10-01,,
OUTAGE_EVENT_GKM_9_EC_2022-11-01_OUTEC_Q4_,OUT%GKM_9,PROPER,EVENTS OUTAGE,EC_GKM_9,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_9</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-11-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                      4,105 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-11-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Dampferzeuger</TD><TD>                         253 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-11-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Bekohlung/Entaschung</TD><TD>                          615 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-11-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Sonstiges</TD><TD>                     3,700 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-11-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Reparatur / Störung Bekohlung/Entaschung</TD><TD>                         303 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-11-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Einhaltung Anlagengrenzwerte</TD><TD>                          183 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-11-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffqualität::K0 - Brennstoffbedingte Minderleistung</TD><TD>                       7,161 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-11-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Kommerzielle Kaltreserve</TD><TD>                   21,647 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-11-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>         37,967 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-11-01</TD><TD>ENTFALLEN</TD><TD></TD><TD>-                  2,039 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-11-01</TD><TD>ENTFALLEN</TD><TD>Rußblasen</TD><TD>-                           31 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-11-01</TD><TD>ENTFALLEN</TD><TD>Anfahrrampe nac</TD><TD>-                           51 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-11-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-           2,121 </TD></TR>
 </TABLE> ",EC_GKM_9,2022-11-01,,
OUTAGE_EVENT_GKM_9_EC_2022-12-01_OUTEC_Q4_,OUT%GKM_9,PROPER,EVENTS OUTAGE,EC_GKM_9,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_9</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-12-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Sonstige Maßnahmen</TD><TD>                            56 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-12-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                         882 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-12-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Dampferzeuger</TD><TD>                 125,193 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-12-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Einhaltung Anlagengrenzwerte</TD><TD>                          152 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-12-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffqualität::K0 - Brennstoffbedingte Minderleistung</TD><TD>                     3,926 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-12-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>       130,208 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-12-01</TD><TD>ENTFALLEN</TD><TD>Fremdgeräusche </TD><TD>-                       230 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-12-01</TD><TD>ENTFALLEN</TD><TD>Rußblasen</TD><TD>-                          63 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-12-01</TD><TD>ENTFALLEN</TD><TD>Anfahrbetrieb </TD><TD>-                          70 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-12-01</TD><TD>ENTFALLEN</TD><TD>Wasserlanzenbla</TD><TD>-                          52 </TD></TR>
<TR><TD>EC</TD><TD>GKM_9</TD><TD>2022-12-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-              415 </TD></TR>
 </TABLE> ",EC_GKM_9,2022-12-01,,
OUTAGE_EVENT_GKM_Gas_EC_2022-01-01_OUTEC_Q1_,OUT%GKM_Gas,PROPER,EVENTS OUTAGE,EC_GKM_Gas,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_Gas</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-01-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                  22,008 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-01-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffqualität::K0 - Brennstoffbedingte Minderleistung</TD><TD>                      1,670 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-01-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Kommerzielle Kaltreserve</TD><TD>                  28,499 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-01-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>          52,177 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-01-01</TD><TD>ENTFALLEN</TD><TD>Kond.-Maschinen</TD><TD>-                  8,748 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-01-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-         8,748 </TD></TR>
 </TABLE> ",EC_GKM_Gas,2022-01-01,,
OUTAGE_EVENT_GKM_Gas_EC_2022-02-01_OUTEC_Q1_,OUT%GKM_Gas,PROPER,EVENTS OUTAGE,EC_GKM_Gas,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_Gas</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-02-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                     9,684 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-02-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Kommerzielle Kaltreserve</TD><TD>                   31,757 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-02-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Kommerzielle Kaltreserve</TD><TD>                   12,773 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-02-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>          54,213 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-02-01</TD><TD>ENTFALLEN</TD><TD></TD><TD>-                 11,938 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-02-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-        11,938 </TD></TR>
 </TABLE> ",EC_GKM_Gas,2022-02-01,,
OUTAGE_EVENT_GKM_Gas_EC_2022-03-01_OUTEC_Q1_,OUT%GKM_Gas,PROPER,EVENTS OUTAGE,EC_GKM_Gas,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_Gas</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-03-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Sonstige Maßnahmen</TD><TD>                  25,789 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-03-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                       1,216 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-03-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Reparatur / Störung Turbosatz</TD><TD>                   15,588 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-03-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Kommerzielle Kaltreserve</TD><TD>                      5,016 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-03-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>         47,609 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-03-01</TD><TD>ENTFALLEN</TD><TD>K0 - Brennstoffbedingte Minderleistung</TD><TD>-                   1,086 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-03-01</TD><TD>ENTFALLEN</TD><TD>Anfahrt</TD><TD>-                        132 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-03-01</TD><TD>ENTFALLEN</TD><TD>Kond. Maschinen</TD><TD>-                  2,508 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-03-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-         3,726 </TD></TR>
 </TABLE> ",EC_GKM_Gas,2022-03-01,,
OUTAGE_EVENT_GKM_Gas_EC_2022-04-01_OUTEC_Q2_,OUT%GKM_Gas,PROPER,EVENTS OUTAGE,EC_GKM_Gas,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_Gas</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-04-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Sonstige Maßnahmen</TD><TD>                            40 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-04-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Bekohlung/Entaschung</TD><TD>                       1,901 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-04-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffqualität::K0 - Brennstoffbedingte Minderleistung</TD><TD>                     7,778 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-04-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Anforderungen Netzbetreiber</TD><TD>                          136 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-04-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>           9,854 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-04-01</TD><TD>ENTFALLEN</TD><TD></TD><TD>-                   1,344 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-04-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-          1,344 </TD></TR>
 </TABLE> ",EC_GKM_Gas,2022-04-01,,
OUTAGE_EVENT_GKM_Gas_EC_2022-05-01_OUTEC_Q2_,OUT%GKM_Gas,PROPER,EVENTS OUTAGE,EC_GKM_Gas,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_Gas</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-05-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Hauptuntersuchung::B7 - Revision</TD><TD>                  30,968 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-05-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Reparatur / Störung Bekohlung/Entaschung</TD><TD>                     4,295 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-05-01</TD><TD>ACTIVE</TD><TD>2: Minderleistung::Brennstoffqualität::K0 - Brennstoffbedingte Minderleistung</TD><TD>                      4,132 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-05-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Kommerzielle Kaltreserve</TD><TD>                   16,478 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-05-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>         55,873 </TD></TR>
 </TABLE> ",EC_GKM_Gas,2022-05-01,,
OUTAGE_EVENT_GKM_Gas_EC_2022-06-01_OUTEC_Q2_,OUT%GKM_Gas,PROPER,EVENTS OUTAGE,EC_GKM_Gas,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_Gas</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-06-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Hauptuntersuchung::B7 - Revision</TD><TD>                  63,936 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-06-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>         63,936 </TD></TR>
 </TABLE> ",EC_GKM_Gas,2022-06-01,,
OUTAGE_EVENT_GKM_Gas_EC_2022-07-01_OUTEC_Q3_,OUT%GKM_Gas,PROPER,EVENTS OUTAGE,EC_GKM_Gas,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_Gas</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-07-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Hauptuntersuchung::B7 - Revision</TD><TD>                  66,067 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-07-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>         66,067 </TD></TR>
 </TABLE> ",EC_GKM_Gas,2022-07-01,,
OUTAGE_EVENT_GKM_Gas_EC_2022-08-01_OUTEC_Q3_,OUT%GKM_Gas,PROPER,EVENTS OUTAGE,EC_GKM_Gas,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_Gas</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-08-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Hauptuntersuchung::B7 - Revision</TD><TD>                  66,067 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-08-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>         66,067 </TD></TR>
 </TABLE> ",EC_GKM_Gas,2022-08-01,,
OUTAGE_EVENT_GKM_Gas_EC_2022-09-01_OUTEC_Q3_,OUT%GKM_Gas,PROPER,EVENTS OUTAGE,EC_GKM_Gas,,"<TABLE> <caption>PROPER OUTAGE EVENTS for:    EC GKM_Gas</caption> <TR> <TH> Seg </TH>  <TH> BLOCK_ID </TH>  <TH> MONTH </TH>  <TH> ENTFALLEN </TH>  <TH> STD_TXT_ADJ </TH>  <TH> MWh Impact </TH> </TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-09-01</TD><TD>ACTIVE</TD><TD>4:  Stillstand::Hauptuntersuchung::B7 - Revision</TD><TD>                  63,936 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-09-01</TD><TD>ACTIVE Ergebnis</TD><TD></TD><TD>         63,936 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-09-01</TD><TD>ENTFALLEN</TD><TD>4:  Stillstand::K - Jahresstillstandsprogramm::B7 - Revision::Zauner 09.04.20</TD><TD>-               45,769 </TD></TR>
<TR><TD>EC</TD><TD>GKM_Gas</TD><TD>2022-09-01</TD><TD>ENTFALLEN Ergebnis</TD><TD></TD><TD>-       45,769 </TD></TR>
 </TABLE> ",EC_GKM_Gas,2022-09-01,,
